age,job,education,balance,day,month,duration
59,5,0,-13,11,1,77
59,7,1,2965,13,8,1970
30,4,2,4328,30,0,262
61,5,1,2801,10,7,239
44,6,3,163,4,8,364
40,4,1,99,9,3,15
36,1,1,1797,17,9,166
39,0,3,0,11,8,62
33,1,1,1464,23,8,588
36,7,1,52,7,11,351
47,4,2,334,26,7,360
50,0,1,4855,5,1,720
35,4,2,3168,22,1,24
35,1,1,860,5,6,884
31,0,1,298,26,8,518
49,1,1,598,15,8,219
30,4,2,419,4,6,194
53,1,0,559,9,3,16
32,0,1,1661,5,3,76
41,4,2,4063,12,8,14
31,1,1,604,18,9,394
59,6,2,185,4,3,283
48,10,1,201,10,9,594
56,0,1,292,28,8,228
30,1,0,395,21,9,429
26,9,2,-67,15,8,637
44,7,1,-389,5,6,52
29,6,2,655,23,7,273
39,7,1,93,11,8,72
23,7,1,1309,3,6,349
28,9,1,1086,20,0,1112
40,0,1,877,21,9,12
55,9,1,6958,13,8,178
34,4,2,2633,21,9,705
39,1,1,0,22,5,864
35,4,2,1471,13,1,236
27,1,1,513,18,8,351
31,7,1,371,17,0,654
36,4,2,-115,16,0,297
36,1,1,3935,27,8,220
28,1,1,455,11,5,166
26,9,2,686,30,8,98
34,4,2,3402,3,6,88
32,7,1,2881,2,5,356
30,4,2,19358,19,9,258
29,0,1,252,15,8,1223
57,5,1,485,2,3,79
59,5,1,6888,20,9,1025
43,6,0,66,7,8,175
56,1,3,982,7,8,135
19,8,3,779,1,0,184
24,4,3,448,14,0,324
47,1,0,-58,18,5,92
33,9,2,109,25,8,601
30,6,2,916,29,7,92
55,4,2,2037,2,9,209
46,1,3,842,8,8,833
28,4,2,278,29,4,194
34,4,2,101,8,1,472
35,0,1,404,29,8,539
36,7,2,1189,17,1,220
44,1,0,134,7,8,378
52,0,1,361,20,9,147
46,0,0,469,2,3,75
23,9,2,1129,28,8,806
29,9,1,-397,28,8,114
34,0,1,1352,20,0,126
86,5,1,614,9,2,595
40,1,0,1780,11,6,114
56,0,1,1693,26,10,238
26,7,1,37,2,3,219
46,9,1,0,28,1,63
38,9,0,217,9,6,491
33,4,2,432,20,1,588
50,1,0,888,10,5,160
38,10,1,189,21,5,105
57,0,1,4391,4,3,1416
38,4,0,1365,5,6,224
30,10,2,302,11,3,528
58,9,3,49,15,8,75
55,4,2,0,30,0,156
56,4,2,-6,31,5,29
73,5,0,2308,30,7,163
36,9,1,7503,4,6,25
74,5,0,1413,25,3,385
42,4,2,11891,6,0,158
27,9,2,15161,2,6,74
36,7,3,618,13,5,360
48,1,0,343,19,6,136
28,9,1,3,18,8,40
28,7,1,123,6,8,115
26,1,1,8,13,8,167
35,1,0,13,9,5,364
54,7,3,386,19,9,74
35,11,0,634,7,5,185
42,1,0,4930,18,6,973
41,4,2,0,7,1,91
49,2,1,159,13,8,95
29,9,1,95,3,3,172
38,1,1,2008,18,9,354
55,4,2,5010,18,9,530
53,1,1,208,20,6,333
24,4,2,1030,4,7,396
52,9,1,22755,29,8,70
28,4,2,3796,8,5,315
38,7,1,-349,20,0,111
52,2,1,1306,15,6,288
22,8,1,381,12,3,227
45,0,1,205,4,8,552
26,10,1,111,9,5,537
55,4,2,1433,12,6,298
36,0,1,212,23,5,1201
36,1,0,223,14,5,12
33,1,0,50,7,8,246
47,9,2,4568,9,6,100
35,6,2,1354,23,8,736
42,4,2,-671,28,1,80
28,7,1,339,3,2,350
77,5,0,300,9,11,511
39,9,2,94,16,8,813
26,7,1,531,6,3,184
53,1,1,640,11,8,321
31,0,1,1129,18,8,145
27,0,3,861,14,6,212
71,5,0,1729,17,9,456
30,9,1,486,28,4,335
37,4,2,789,11,1,93
54,7,1,0,23,11,209
27,4,2,6791,5,1,179
45,7,1,482,30,8,637
39,3,0,34,14,5,377
45,4,2,623,9,11,405
35,3,0,745,5,6,522
36,9,2,202,29,4,313
48,6,2,16,18,9,214
44,10,1,0,21,9,175
38,1,1,0,9,6,254
47,9,2,8422,8,1,200
55,4,2,668,28,1,25
59,4,2,5397,23,11,244
44,3,0,3706,17,6,209
39,7,1,53,5,7,257
31,0,1,3950,21,9,529
38,4,2,91,19,8,492
40,8,1,260,19,9,52
29,0,1,731,14,0,107
35,6,1,524,21,9,484
48,1,0,214,14,8,307
37,7,1,393,13,8,95
60,5,1,935,31,5,8
45,9,1,1348,1,0,358
27,10,0,9,9,5,919
34,2,2,105,28,8,249
48,1,0,2227,18,1,98
42,0,1,30,4,3,98
50,1,0,859,9,3,56
37,1,1,719,13,8,118
36,1,1,274,16,6,686
34,0,2,0,28,4,155
48,4,2,2351,15,11,150
52,6,2,2289,21,9,81
59,5,1,351,27,8,1063
44,4,1,13054,11,8,471
61,5,1,77,6,1,455
57,2,1,1179,19,1,189
30,4,2,697,29,10,215
41,7,1,727,11,8,246
24,8,1,139,9,11,430
39,9,1,300,10,11,315
35,0,2,994,30,0,400
46,3,1,38,25,9,541
36,0,2,4708,15,6,104
23,1,1,780,15,8,416
38,7,1,91,2,7,207
52,7,1,992,27,10,424
48,7,1,-276,13,8,674
55,1,0,3297,30,0,96
28,4,2,320,30,0,239
32,9,1,367,11,8,214
38,9,2,221,20,1,79
47,1,0,3038,14,5,151
35,1,0,1792,31,5,630
55,1,1,196,21,1,81
57,2,0,1153,9,6,238
44,0,1,497,3,3,321
58,1,1,1457,8,5,144
38,0,2,1988,2,6,103
38,9,1,1711,30,11,234
40,1,0,104,26,8,470
54,4,2,129,30,8,132
31,10,2,302,3,3,349
39,2,1,283,26,8,126
30,9,2,4060,3,3,179
42,9,1,49,9,3,7
54,9,1,2102,5,0,547
50,9,1,3370,21,1,531
41,1,1,2823,14,8,858
33,4,2,1271,15,0,636
40,1,1,-90,28,8,130
82,5,0,0,15,7,506
55,0,2,46,29,1,59
31,7,1,671,7,8,193
28,1,0,442,30,4,157
26,4,2,2786,3,6,300
30,4,2,2544,9,0,152
33,9,1,557,4,8,367
37,9,1,5953,5,1,1113
35,7,1,142,20,9,315
36,9,1,3254,27,10,207
41,7,1,3992,20,9,281
33,6,1,215,29,5,543
27,9,1,1742,16,8,787
28,1,1,708,6,6,339
38,4,2,1223,12,1,1092
37,4,2,5016,8,1,119
33,4,1,0,20,8,190
32,6,2,46,14,6,485
37,7,1,4151,30,5,543
28,1,1,53,13,8,93
40,7,1,316,11,6,122
36,4,2,96,30,5,729
23,4,2,2605,7,8,278
52,9,2,2557,28,4,134
33,9,1,0,13,1,78
29,1,1,9,11,8,262
48,4,2,190,25,1,14
51,1,0,21614,29,1,47
33,9,1,346,24,5,379
35,0,2,1374,15,8,319
42,9,1,9324,27,1,67
34,0,2,18,30,0,359
52,2,2,-468,8,5,534
30,4,2,376,21,9,710
32,9,1,660,25,10,226
36,4,2,1133,4,1,293
38,10,1,804,1,6,1087
27,4,2,893,16,10,154
27,9,1,58,28,8,82
44,0,1,1248,8,8,428
29,7,1,363,15,8,164
29,6,2,2305,27,8,82
32,9,1,29,19,1,156
67,5,0,2391,28,6,737
29,1,0,787,24,5,257
40,1,1,668,17,0,156
60,5,2,2,2,7,228
56,4,2,-45,30,8,116
26,4,2,1027,23,11,744
57,7,0,1367,9,6,144
28,0,2,174,11,3,56
33,1,1,15341,20,0,335
46,9,2,4176,12,6,153
40,0,1,1395,7,5,122
34,4,2,303,29,4,50
44,1,1,579,6,8,198
59,7,1,-22,26,8,748
39,9,1,902,10,3,691
31,9,2,252,8,6,107
30,4,2,2,27,1,19
31,9,1,109,21,8,419
43,4,2,3518,28,2,206
36,9,1,432,4,1,94
28,4,2,1240,4,1,849
45,0,1,205,3,3,373
20,8,0,0,1,3,143
76,5,2,2991,22,10,344
31,4,2,518,18,8,399
50,9,2,247,23,8,173
41,9,2,63,25,1,36
52,7,0,911,20,6,29
40,4,2,384,20,0,200
50,4,2,11528,30,8,57
28,1,1,1020,28,8,251
35,9,1,399,13,8,496
38,1,0,668,8,8,238
34,4,2,417,5,1,270
56,0,1,1554,6,3,15
32,7,1,0,11,5,333
51,7,1,7,31,5,8
82,3,0,1381,28,4,86
49,1,1,1946,16,5,486
34,0,1,-32,30,0,246
35,0,1,181,18,8,217
35,1,1,0,9,3,226
45,1,1,154,7,8,1138
31,9,1,268,16,8,118
40,4,2,290,27,8,184
28,4,2,187,9,7,295
37,4,2,1170,18,8,106
73,5,0,796,23,10,427
20,1,1,423,16,0,498
31,4,2,303,14,8,143
33,0,2,891,8,8,398
59,0,1,1575,12,8,301
42,4,2,238,25,11,692
41,9,1,4004,17,0,314
36,0,1,542,18,6,604
27,9,2,11862,25,8,281
33,7,1,192,24,5,255
35,2,2,1800,5,6,53
54,9,2,6507,26,8,145
56,9,2,1476,31,5,40
33,1,1,370,8,0,249
40,7,1,573,14,8,329
36,11,1,179,8,1,14
28,7,0,198,4,3,976
28,10,0,236,4,8,193
33,9,1,66,5,6,157
51,1,0,0,20,9,85
23,8,3,2530,12,8,411
26,8,2,294,5,7,87
49,2,1,687,17,0,772
39,7,2,410,19,6,266
60,4,2,13546,17,0,452
50,7,1,901,20,6,8
51,3,3,174,29,5,308
34,0,1,804,23,5,256
47,1,0,328,7,8,58
46,1,0,2775,8,5,188
32,1,1,5252,20,9,232
35,4,2,4348,2,0,1074
36,4,2,811,6,7,229
38,9,1,318,5,1,274
58,7,0,2946,14,8,467
40,6,1,311,20,8,723
35,1,1,625,13,8,267
31,0,1,162,28,8,247
37,0,1,192,23,8,105
40,10,1,1744,21,8,465
43,1,1,1025,2,6,106
27,8,2,24,2,3,344
37,10,1,459,20,9,109
29,7,1,32,4,6,563
28,4,3,101,9,8,224
59,2,0,0,19,6,239
58,5,0,2538,19,9,680
35,4,2,365,21,9,168
42,4,2,1243,26,1,1000
22,8,3,549,2,11,154
53,2,3,717,30,5,594
54,6,2,384,27,8,200
44,4,2,7818,27,8,412
24,7,1,11,27,6,114
34,1,0,3986,17,0,345
34,3,1,0,30,10,154
28,6,2,1579,14,10,122
53,7,1,765,14,8,959
39,10,1,-114,3,3,372
25,4,2,4461,11,7,796
34,4,2,676,11,9,486
51,6,1,44,21,5,79
36,4,2,5958,22,11,155
27,0,1,276,19,8,311
44,1,1,25,12,8,244
52,4,2,499,6,1,115
71,5,0,2600,7,1,212
35,10,1,295,17,7,473
31,4,2,3160,26,0,688
39,4,2,139,22,1,109
44,1,0,4031,7,8,983
37,7,0,0,6,3,155
27,0,2,73,29,4,242
47,4,2,600,19,1,290
31,4,1,1064,20,9,60
25,1,1,-375,14,5,61
78,5,0,527,16,11,193
46,0,1,5021,15,5,957
58,6,1,0,15,8,272
54,11,1,2206,13,8,260
52,4,2,3634,8,3,341
37,7,1,466,25,8,377
34,1,1,1207,21,8,905
45,9,1,2571,18,6,146
70,5,0,3230,24,9,112
49,9,2,1071,17,6,169
49,7,1,1377,7,8,1101
38,1,1,0,27,10,297
23,1,1,492,4,6,638
38,0,1,326,17,0,69
26,1,1,191,6,8,550
29,7,1,1008,23,8,426
41,9,3,5372,13,4,248
69,5,0,2346,11,3,354
48,4,2,1808,26,3,245
30,6,2,655,23,11,272
53,9,1,925,25,1,930
26,7,2,12,14,6,563
50,1,3,605,15,8,200
42,9,1,994,12,9,227
35,1,1,698,30,8,1343
35,2,2,1416,6,8,100
43,0,1,733,21,1,126
37,1,0,3517,23,8,445
37,4,2,455,13,1,904
32,6,2,3271,4,8,949
24,1,1,3,15,8,311
40,4,2,4539,13,5,256
38,2,1,1190,4,6,81
40,2,1,1238,21,5,50
19,8,1,394,5,0,327
28,1,1,1285,30,4,199
33,1,1,1541,23,8,423
36,4,2,1400,11,8,608
35,1,2,5271,14,0,119
57,4,2,10583,28,11,341
50,1,0,1064,8,1,31
53,1,3,111,20,6,39
27,9,2,501,30,4,370
73,5,0,1388,20,5,146
30,4,2,265,25,9,295
51,1,0,-19,13,8,829
55,1,0,410,11,5,221
51,7,1,-467,9,6,216
34,4,2,703,14,0,342
69,5,1,0,27,5,666
28,9,2,75,5,8,233
27,0,1,292,12,8,53
26,8,1,132,4,6,217
43,7,1,1220,28,5,307
72,5,1,2850,16,10,131
37,0,1,597,2,6,395
56,7,1,450,9,6,47
38,4,2,0,30,0,571
31,0,1,437,4,6,173
52,1,0,1624,20,6,114
33,1,1,3546,23,8,777
33,9,1,177,23,8,293
34,4,2,1494,18,9,596
34,0,1,140,8,8,81
80,5,1,8304,9,6,712
33,0,1,1437,21,8,641
36,10,1,439,6,3,18
28,9,1,2335,13,8,624
54,3,0,3151,18,6,350
29,1,1,508,19,6,262
53,3,0,0,24,6,51
30,0,1,28,20,1,107
45,10,1,891,7,4,118
68,5,2,2820,3,2,154
59,5,1,2291,14,5,127
66,5,0,3629,2,3,474
32,4,2,12,17,5,321
42,4,2,-700,14,8,110
35,1,1,1160,19,9,62
20,8,3,755,29,2,284
30,0,1,315,14,8,884
51,9,2,825,17,9,977
61,5,2,3140,6,1,975
32,4,2,0,22,1,360
30,10,2,1159,12,1,95
62,5,0,1084,14,0,505
34,6,2,7602,20,9,222
60,5,2,979,15,4,295
36,4,2,2326,20,9,7
37,0,1,781,20,1,75
60,0,1,12980,5,7,115
47,9,1,293,1,6,251
36,4,2,909,25,5,250
30,4,2,134,19,8,70
60,5,2,2196,15,6,318
45,7,0,7811,16,6,143
36,9,1,1,8,1,1242
30,9,2,635,13,1,851
49,9,2,1807,12,7,229
87,5,0,2190,12,4,512
35,2,2,542,27,8,591
34,9,2,932,4,6,218
36,4,2,171,17,6,398
62,5,1,2801,9,11,261
60,5,1,197,7,10,1386
27,8,0,25,28,1,8
58,5,1,19,15,5,106
60,1,0,1262,13,8,1015
37,0,2,2741,16,6,204
32,7,1,659,20,0,12
41,9,2,0,20,6,95
40,7,1,-116,29,8,176
58,4,2,372,29,10,11
34,4,2,1396,17,5,630
39,9,1,834,20,0,390
29,4,2,91,30,0,99
40,1,1,1844,11,8,231
60,3,1,387,4,6,235
37,9,1,261,29,1,301
38,9,1,2767,21,9,711
32,0,1,0,25,5,209
40,8,1,595,3,6,406
60,0,3,738,19,8,529
31,4,2,4718,21,9,536
48,9,1,10655,31,5,5
44,3,1,192,11,6,232
57,4,2,375,21,10,135
45,1,0,-443,20,0,691
35,9,1,905,21,1,114
50,1,0,4108,7,1,526
31,4,2,81,29,10,164
63,6,2,-39,1,0,387
54,2,2,5784,21,9,75
57,5,2,138,26,8,157
38,8,2,2946,16,6,605
51,4,3,-461,28,8,33
72,5,1,5715,17,8,1114
61,5,0,0,18,1,280
32,7,1,264,19,9,1502
32,6,2,1464,14,1,133
36,4,2,36,6,1,836
25,0,1,1871,8,11,260
67,4,2,361,13,10,411
39,9,3,0,7,8,130
25,8,2,253,4,8,597
25,7,1,4522,18,8,177
23,8,1,0,30,0,297
56,4,2,616,30,0,225
32,9,1,-300,28,1,226
49,1,1,388,17,5,265
41,0,2,982,23,5,105
22,8,3,3317,10,1,148
31,9,1,31868,14,1,34
47,0,1,1693,22,10,608
46,4,2,1600,11,1,1244
31,4,2,84,1,5,143
50,4,2,-151,18,9,63
38,6,1,215,20,9,70
50,4,2,2050,6,1,158
43,0,1,-204,26,8,163
48,9,1,-154,3,6,342
37,7,1,52,6,11,908
30,4,2,3773,27,8,99
75,5,1,2199,13,9,137
40,2,2,0,19,6,952
41,4,2,236,3,3,159
55,9,3,574,29,4,243
29,9,2,2489,3,7,355
40,9,1,277,14,8,274
49,4,2,413,31,5,196
64,5,1,5966,22,6,983
53,11,3,549,28,4,74
42,0,1,6445,2,6,20
47,9,1,736,29,5,212
48,10,1,817,16,5,806
35,4,2,68,6,6,1085
52,4,2,659,23,5,517
48,1,0,24,14,8,832
34,4,2,76,13,8,747
35,9,2,122,20,0,49
47,1,1,182,10,5,39
42,9,1,19,20,1,875
48,3,1,1042,18,9,129
30,4,2,314,19,9,364
28,0,1,451,13,8,302
76,5,0,3049,24,7,170
41,1,1,-190,29,5,808
41,1,1,5060,4,8,963
44,4,2,445,6,3,135
34,3,2,11219,25,8,112
34,4,2,747,31,1,72
31,4,2,2734,15,8,858
37,0,1,3975,11,8,163
47,4,2,551,29,10,124
31,9,1,2420,19,9,166
39,4,2,3518,8,8,440
47,7,1,405,8,1,994
35,6,1,28,2,5,159
36,4,2,3949,28,4,130
31,4,2,6138,16,10,154
31,1,1,2,20,8,182
42,1,0,-68,26,8,167
35,4,2,2717,13,1,394
22,8,3,1,15,6,263
29,10,3,67,28,4,330
35,1,1,336,14,8,191
60,0,1,12039,12,10,261
30,0,1,590,11,1,443
31,7,1,182,20,1,231
49,1,0,6215,11,8,549
58,0,1,2160,5,8,1090
58,5,0,1351,17,0,392
30,6,1,-617,19,9,925
43,2,0,2315,14,8,42
52,1,0,2800,19,6,149
34,4,2,1778,4,9,358
33,0,1,0,9,5,160
36,0,1,1207,19,9,1792
39,4,2,3840,11,1,315
38,0,1,0,21,5,93
41,1,1,4910,3,0,1090
59,9,1,135,23,5,416
37,1,0,106,25,1,511
27,1,2,567,25,9,238
37,6,1,1633,7,5,629
31,6,2,414,14,1,169
32,9,1,1307,28,8,267
47,9,1,1101,23,5,957
31,1,1,1131,15,0,126
82,5,1,276,17,1,199
38,4,3,715,2,0,951
57,4,1,2155,10,9,144
31,9,2,424,29,4,106
49,9,1,308,27,5,266
34,4,2,1173,18,5,93
28,1,0,0,3,6,380
46,4,2,16,6,8,304
42,3,3,302,11,5,342
34,6,1,296,27,1,609
22,8,2,691,30,9,260
32,1,1,320,3,3,22
65,0,1,952,6,11,255
34,1,1,186,2,3,342
44,4,2,0,31,5,49
79,5,1,668,2,5,363
27,1,2,644,2,6,657
27,9,1,1977,22,8,449
30,9,1,3028,28,1,65
40,10,1,1960,2,6,605
31,0,1,35,13,1,315
30,4,2,201,17,7,325
30,10,2,330,14,0,111
37,0,1,0,22,5,185
23,8,1,431,15,3,201
39,2,2,942,14,1,880
23,7,1,870,29,2,296
31,4,2,5205,9,6,529
42,7,3,410,21,9,34
29,6,2,1579,13,10,190
49,4,2,85,14,8,590
34,7,1,24,28,8,124
43,11,0,2113,29,5,33
31,1,1,5345,18,9,260
41,7,3,1538,29,5,710
32,0,2,653,2,6,84
39,9,1,24,28,4,79
43,4,2,79,26,8,640
85,5,0,98,30,0,416
56,4,1,238,19,9,808
46,2,1,-563,15,5,769
49,9,2,1071,16,11,225
50,4,2,2570,18,9,273
30,4,2,1466,12,1,111
50,4,1,4527,14,8,140
23,8,1,480,9,3,742
32,4,2,11,5,8,399
26,7,1,397,29,4,268
58,9,1,786,7,8,165
43,0,1,506,20,6,398
33,9,1,73,2,5,218
38,1,0,190,19,9,623
44,0,1,163,14,5,1669
41,4,2,1092,5,1,736
33,4,2,2637,28,1,583
36,9,2,521,20,10,347
43,1,1,318,5,6,736
43,4,2,2383,13,1,379
25,8,1,293,5,8,170
44,6,2,18558,20,9,51
25,8,1,469,21,1,273
33,4,2,349,22,1,182
55,4,2,2383,3,6,591
54,6,2,990,3,6,244
37,1,1,288,5,8,159
49,9,1,378,9,6,189
28,4,2,12,9,11,202
40,9,1,312,25,8,612
47,4,2,1147,2,6,654
48,4,2,1147,5,1,389
34,9,1,294,8,6,301
25,9,1,102,8,5,574
57,4,2,408,13,8,402
32,8,1,1536,7,1,289
30,0,1,15,9,8,257
59,0,1,2145,17,9,273
31,0,1,535,9,8,249
29,4,2,265,22,8,491
41,1,0,22,14,8,152
41,6,1,20,5,6,333
52,4,2,1227,22,1,1123
52,9,1,36,16,8,335
49,4,3,0,19,9,99
33,4,2,373,27,5,267
58,5,0,1980,5,6,255
36,9,1,35,29,1,493
35,4,2,925,8,6,200
26,7,1,-189,17,5,538
47,4,2,274,4,3,313
26,2,1,101,5,3,810
41,1,0,219,18,6,1574
39,0,1,260,11,1,175
41,3,0,22,18,9,238
42,4,2,199,9,5,497
50,9,1,3654,29,10,215
31,4,2,1224,24,5,1441
39,0,1,160,5,1,156
35,7,1,1279,16,6,114
58,4,2,287,21,1,676
51,9,1,216,7,5,615
41,0,1,4464,21,5,1425
61,4,1,967,20,1,180
32,4,2,20,14,1,1151
46,4,2,273,15,11,1962
35,1,1,911,20,9,434
41,9,1,1788,28,1,222
35,7,2,0,2,6,312
49,7,0,1830,15,3,136
42,4,3,1519,19,5,268
29,0,1,265,25,9,414
31,10,2,756,20,5,355
32,4,2,282,22,1,92
50,10,1,3357,9,6,239
55,7,1,283,19,8,156
27,7,1,266,7,5,232
44,7,1,608,18,6,19
36,4,2,254,3,3,303
45,1,3,-320,28,8,204
36,4,2,255,22,8,970
37,7,1,239,23,8,140
34,9,2,2671,19,1,119
57,1,3,807,6,8,211
45,9,1,-312,16,5,268
56,7,1,9,20,1,285
69,5,1,0,25,1,412
34,9,1,513,5,8,165
34,3,0,46,11,5,31
38,9,2,940,12,1,191
59,3,2,0,29,5,376
42,4,1,283,23,5,761
33,9,1,303,3,3,355
36,2,2,2700,4,3,99
47,1,1,1612,2,0,1164
33,9,1,-616,27,8,320
47,0,1,3480,16,0,443
28,0,1,5,18,5,121
38,4,2,536,22,10,234
27,4,1,35,4,5,255
37,9,1,1130,26,3,152
45,0,1,0,14,1,113
46,0,1,-60,17,9,117
50,0,1,797,25,5,72
59,9,1,1,14,10,585
52,9,3,425,28,4,219
51,2,0,538,18,9,1122
55,2,0,29,16,6,500
29,8,1,314,7,2,415
33,0,1,855,15,0,110
32,2,1,-242,20,0,1202
21,8,1,794,5,6,191
42,4,0,5310,20,1,273
47,4,2,0,5,6,265
58,4,2,342,11,5,564
72,5,1,1129,26,1,186
29,1,1,2870,16,5,988
52,4,2,575,3,6,315
32,8,1,14,19,1,144
45,0,1,6971,22,8,119
33,1,1,697,6,3,860
56,3,2,1947,30,7,110
50,2,2,-168,23,5,1327
32,7,1,38,15,8,744
28,4,2,390,29,11,845
46,9,3,3308,27,10,171
28,9,1,113,13,1,204
40,3,2,7441,31,5,1461
48,4,1,17,17,9,195
32,4,2,718,15,6,95
38,9,2,3234,18,9,578
23,8,2,0,10,1,213
31,4,2,1032,7,5,284
43,0,1,59,15,5,60
30,9,2,2325,10,1,263
29,1,1,0,11,8,116
35,0,1,557,17,6,54
39,0,1,2345,8,8,491
32,4,2,134,29,1,162
42,4,3,849,8,10,667
24,8,0,0,5,6,25
58,7,1,12180,16,6,121
38,9,1,4539,16,11,387
35,3,1,1015,5,6,406
29,6,2,814,13,1,461
32,4,2,935,9,9,165
52,1,0,196,7,8,119
43,7,1,1040,19,8,552
29,1,1,1,6,8,215
54,5,1,1851,11,6,296
33,0,2,69,4,8,77
39,1,1,785,11,8,1232
32,1,1,604,30,4,410
41,9,1,862,18,9,474
42,2,1,0,9,0,331
57,3,0,0,13,1,189
42,4,2,0,5,8,562
41,4,2,25,26,7,117
50,4,2,253,28,8,513
56,4,2,505,9,3,108
56,2,2,-124,15,8,374
42,4,2,2816,10,9,193
43,7,1,2145,22,8,271
41,0,1,2550,15,8,894
32,4,2,2431,14,8,646
55,4,2,8044,11,8,175
49,1,1,10613,4,3,1226
30,4,2,398,30,0,554
28,0,1,-7,26,6,3183
54,0,2,19,26,1,131
43,9,2,2643,4,8,331
32,9,2,932,16,0,944
34,0,1,601,17,9,184
25,8,1,469,24,3,524
25,7,1,10,7,8,51
55,0,0,319,21,9,124
44,0,1,345,16,5,208
32,0,1,471,2,0,243
35,4,2,62,5,8,214
27,7,1,54,28,8,543
53,6,1,534,29,5,115
57,4,2,350,4,8,87
34,4,2,0,6,1,139
46,4,2,-337,21,1,120
37,7,1,1694,29,4,404
49,2,2,384,11,6,64
47,0,1,3676,18,10,567
55,1,3,6134,6,1,127
40,0,1,341,31,5,1142
38,9,1,565,30,0,1143
45,1,0,844,5,6,1018
35,7,1,0,24,5,810
37,4,2,6014,15,5,163
33,1,0,1,20,0,257
31,9,1,137,27,1,27
38,7,0,0,28,5,33
29,9,1,1165,3,2,244
33,2,1,-627,8,5,740
47,1,1,4709,22,1,78
34,1,0,3868,18,8,134
41,3,0,39,21,1,299
35,9,1,1144,20,1,197
28,9,2,387,20,0,205
61,1,0,1428,5,8,82
57,5,0,9367,14,8,700
41,4,2,1982,21,9,558
58,5,0,6570,21,5,106
56,1,1,1521,21,9,19
48,11,3,1819,2,11,1440
33,4,2,191,3,3,678
35,9,2,416,11,1,591
48,0,1,292,29,5,164
53,5,1,1296,17,6,115
57,0,1,2137,8,5,132
24,4,1,86,2,6,1075
34,4,2,0,20,8,150
55,4,2,1498,25,1,340
28,9,0,-58,8,8,74
70,5,0,482,14,5,413
40,4,2,193,18,1,105
21,8,1,71,13,4,169
30,0,2,26,16,0,62
40,10,2,2430,24,1,87
46,1,0,96,19,9,217
56,10,1,660,6,6,72
40,9,2,1646,4,1,173
41,6,3,426,19,6,75
34,0,1,0,10,3,97
33,1,1,2,23,8,74
29,4,2,307,2,6,690
34,1,1,405,21,8,103
47,4,1,21,18,9,229
35,10,0,3285,21,9,1555
61,5,3,-492,4,5,333
34,4,2,3301,17,11,164
43,0,2,664,17,0,119
65,5,0,3629,27,0,148
31,7,1,181,13,9,239
27,8,2,5291,11,3,293
36,1,1,2843,14,1,186
63,1,0,115,27,0,325
56,4,3,4623,17,1,348
44,4,3,282,6,10,296
35,1,0,51,28,8,593
54,4,2,-449,14,8,691
31,6,2,1815,9,3,1541
30,0,1,-548,28,5,70
30,4,2,882,22,1,102
35,1,1,503,9,8,57
31,4,2,12857,6,3,158
80,5,0,2994,6,1,320
34,2,2,0,6,8,611
58,4,1,2155,11,1,248
28,4,1,171,10,7,93
42,4,2,187,11,1,64
52,2,0,8298,28,8,123
46,9,1,289,7,8,51
61,5,1,938,15,5,392
52,7,1,-336,12,6,111
37,9,1,1824,3,5,112
42,3,1,314,9,6,249
31,2,3,301,4,3,371
25,9,2,148,23,5,421
31,9,1,106,13,8,101
33,4,2,0,14,0,535
29,4,2,572,4,6,224
35,1,0,2490,18,8,170
53,9,1,-725,27,8,1205
30,4,2,102,5,0,470
49,7,1,388,31,5,1032
34,9,2,3743,18,8,722
37,0,0,214,9,5,645
43,1,0,3131,3,6,441
34,0,2,0,30,5,292
30,4,2,536,14,4,362
23,9,1,356,18,8,224
30,9,2,317,25,5,67
28,4,2,3238,19,8,7
76,4,3,1780,23,0,413
35,9,2,2658,19,1,768
31,9,2,313,27,1,114
59,5,1,374,29,1,272
38,1,3,495,8,8,297
47,3,1,-1531,31,5,156
51,2,0,726,15,0,87
40,9,2,84,28,1,715
37,9,1,1458,30,0,281
51,1,1,1022,8,8,311
37,0,1,529,16,11,234
34,9,3,4053,23,8,123
23,9,1,4,8,8,763
65,5,2,2416,17,3,221
38,9,1,1711,20,0,379
58,4,1,10180,3,7,180
37,0,1,10465,17,6,144
38,4,2,-239,2,6,221
50,4,2,405,2,0,82
62,4,2,1859,6,1,245
30,7,1,436,17,6,1720
40,4,2,24450,25,1,73
53,4,2,241,19,9,137
45,0,1,59,24,5,873
35,9,2,703,20,0,169
35,4,2,520,4,8,458
53,9,2,673,9,5,182
37,0,1,9,14,8,165
38,1,1,-210,8,8,21
58,4,2,1697,20,6,55
55,4,0,384,4,3,75
59,5,1,1887,28,1,88
27,7,1,0,23,5,198
44,4,2,483,6,7,207
79,5,1,8304,9,2,456
52,10,1,94,10,3,153
33,1,0,390,9,8,665
27,1,0,265,13,8,1119
28,4,2,334,14,8,438
59,0,1,106,22,8,186
54,0,1,1633,3,5,409
51,9,1,2,4,3,71
35,0,1,0,20,0,18
34,4,2,11,17,5,654
35,1,1,293,17,0,1017
40,7,1,113,4,6,126
57,4,2,256,5,6,304
36,4,2,3850,12,1,239
33,9,1,464,4,3,207
25,4,2,808,18,11,267
57,3,2,2326,28,10,207
36,1,0,106,29,5,171
37,9,1,494,2,3,247
29,1,1,294,14,8,594
34,0,1,88,27,8,169
54,4,2,122,22,5,126
37,2,0,8,16,5,46
